hospital_340b_id,hospital_name,ccn,contract_pharmacy_name,pharmacy_address,status,effective_date,likely_distributor
DSH210032,Hospital Center 32 - North,210032,Walgreens,"401 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walgreens,"187 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"536 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"145 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"825 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"424 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"785 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"820 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"983 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"397 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Walgreens,"802 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,CVS Pharmacy,"301 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"827 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"283 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walmart Pharmacy,"569 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"174 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"138 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"384 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Rite Aid,"676 Main St, City 32",Active,2020-01-01,McKesson
DSH210032,Hospital Center 32 - North,210032,Walgreens,"299 Main St, City 32",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"406 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"277 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"134 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"373 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"126 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"428 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"818 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"566 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"205 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"319 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"500 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"474 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"595 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"614 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"866 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"787 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"635 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"716 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"222 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"107 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"798 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"349 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"790 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"451 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"710 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"362 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"112 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"302 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"262 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"765 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"422 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"955 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"399 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"301 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"759 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"446 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"575 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"167 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"188 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"460 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"465 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"864 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"306 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"529 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"666 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"983 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"559 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"365 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"962 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"403 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"162 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"307 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"706 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"802 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"653 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"242 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"694 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"936 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"218 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"297 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"615 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"725 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walgreens,"599 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walgreens,"818 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"276 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"758 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"209 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"898 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"635 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"183 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walgreens,"536 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walgreens,"437 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"516 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"547 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"930 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"848 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"759 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"563 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walmart Pharmacy,"115 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"534 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Rite Aid,"825 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"495 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,Walgreens,"468 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Walgreens,"265 Main St, City 33",Active,2020-01-01,Cardinal Health
DSH210033,Regional Medical Center 33,210033,Rite Aid,"617 Main St, City 33",Active,2020-01-01,McKesson
DSH210033,Regional Medical Center 33,210033,CVS Pharmacy,"443 Main St, City 33",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"220 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Walgreens,"963 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"111 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"741 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"270 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"324 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"886 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"439 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"349 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"702 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"311 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"334 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"246 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"687 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"391 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"700 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"823 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"575 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"767 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"842 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"158 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"207 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"194 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"993 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"248 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"872 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"895 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Walgreens,"291 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"167 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"513 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"285 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"336 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"434 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"607 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"413 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"824 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"596 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"105 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"830 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"993 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"189 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"335 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"876 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"659 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"839 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"501 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"259 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"229 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"119 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"960 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"116 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"554 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"443 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,CVS Pharmacy,"273 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walmart Pharmacy,"612 Main St, City 34",Active,2020-01-01,McKesson
DSH210034,Hospital Center 34 - North,210034,Walgreens,"468 Main St, City 34",Active,2020-01-01,Cardinal Health
DSH210034,Hospital Center 34 - North,210034,Rite Aid,"432 Main St, City 34",Active,2020-01-01,McKesson
DSH210035,Regional Medical Center 35,210035,Walgreens,"909 Main St, City 35",Active,2020-01-01,Cardinal Health
DSH210035,Regional Medical Center 35,210035,CVS Pharmacy,"811 Main St, City 35",Active,2020-01-01,McKesson
DSH210035,Regional Medical Center 35,210035,Walgreens,"720 Main St, City 35",Active,2020-01-01,Cardinal Health
DSH210035,Regional Medical Center 35,210035,CVS Pharmacy,"533 Main St, City 35",Active,2020-01-01,McKesson
DSH210035,Regional Medical Center 35,210035,Walgreens,"728 Main St, City 35",Active,2020-01-01,Cardinal Health
